beta,repeat,generation,unique_ratio,similarity
0.0,3,223,0.412,0.6665097933663106
0.0,3,269,0.434,0.664578769419294
0.0,3,65,0.754,0.44922138178610665
0.0,3,194,0.54,0.7051063959282066
0.0,3,265,0.462,0.6423466472515096
0.0,3,190,0.6,0.6814126576510569
0.0,3,378,0.346,0.7619940722490142
0.0,3,60,0.736,0.4088336793588216
0.0,3,215,0.44,0.7364748628783436
0.0,3,140,0.664,0.5324108902085756
0.0,3,211,0.474,0.6604811786005272
0.0,3,328,0.454,0.7396261524683782
0.0,3,253,0.446,0.6399844431888624
0.0,3,68,0.702,0.4978967862903104
0.0,3,295,0.396,0.7591929501738813
0.0,3,366,0.384,0.7531166087373093
0.0,3,203,0.504,0.6349175372870212
0.0,3,291,0.38,0.6925380132298007
0.0,3,63,0.758,0.38588198227782156
0.0,3,316,0.444,0.7468494249862454
0.0,3,33,0.836,0.3247046588984652
0.0,3,241,0.41,0.6465926828473674
0.0,3,312,0.464,0.6768522447227235
0.0,3,358,0.422,0.6849901209051427
0.0,3,429,0.294,0.8418183898302521
0.0,3,283,0.398,0.7127322989049047
0.0,3,354,0.404,0.719232835027956
0.0,3,5,0.396,0.1072876858996745
0.0,3,396,0.348,0.7797018618485341
0.0,3,2,0.038,0.2810110921626073
0.0,3,304,0.394,0.7727392399836537
0.0,3,392,0.324,0.7898928282508378
0.0,3,300,0.406,0.7358132740722814
0.0,3,346,0.376,0.6748615847572998
0.0,3,417,0.322,0.8178934166885274
0.0,3,36,0.778,0.32358562758970605
0.0,3,342,0.426,0.6732036543562484
0.0,3,459,0.284,0.7661358229199087
0.0,3,384,0.358,0.812495746892588
0.0,3,455,0.288,0.8414527585467004
0.0,3,31,0.786,0.3291818683695224
0.0,3,380,0.312,0.7597157816630085
0.0,3,409,0.376,0.6882071595564191
0.0,3,497,0.23,0.7875459597369541
0.0,3,405,0.354,0.7308229460827175
0.0,3,109,0.712,0.46848836408166783
0.0,3,330,0.444,0.662088125212486
0.0,3,401,0.322,0.7346248913517331
0.0,3,447,0.3,0.7719084016556096
0.0,3,39,0.772,0.34030432794406024
0.0,3,372,0.346,0.8168660480251886
0.0,3,443,0.272,0.7855056440977571
0.0,3,489,0.236,0.8265158790698901
0.0,3,87,0.778,0.48183438073274376
0.0,3,485,0.246,0.798495378633953
0.0,3,189,0.572,0.6536988975607988
0.0,3,481,0.26,0.7682897635164359
0.0,3,82,0.726,0.43886230938874793
0.0,3,435,0.29,0.751910160255825
0.0,3,139,0.688,0.48970516886480164
0.0,3,431,0.332,0.7723192886570039
0.0,3,135,0.628,0.475384720226913
0.0,3,473,0.274,0.7623220916891954
0.0,3,177,0.594,0.5748303861547474
0.0,3,127,0.522,0.5792927039185215
0.0,3,123,0.662,0.5161485894835935
0.0,3,169,0.576,0.68330439053446
0.0,3,55,0.69,0.40695948893479594
0.0,3,461,0.26,0.8292383605649637
0.0,3,165,0.602,0.6161959880824586
0.0,3,161,0.58,0.6796746937949397
0.0,3,278,0.41,0.6758449758782057
0.0,3,50,0.728,0.3450531005885512
0.0,3,115,0.692,0.544016707492419
0.0,3,111,0.68,0.4883823933314483
0.0,3,228,0.406,0.7805639651202616
0.0,3,153,0.606,0.6050279103574246
0.0,3,224,0.428,0.7348109416403527
0.0,3,58,0.704,0.4842690054526293
0.0,3,195,0.53,0.7141344018328337
0.0,3,266,0.446,0.7700571169418577
0.0,3,191,0.57,0.5890667111679977
0.0,3,216,0.468,0.6694522072246019
0.0,3,23,0.838,0.3100637421225189
0.0,3,141,0.606,0.5664851979896746
0.0,3,212,0.478,0.6507666404515006
0.0,3,258,0.416,0.655193456602681
0.0,3,329,0.442,0.7221120152051758
0.0,3,183,0.48,0.6209730822594723
0.0,3,254,0.452,0.6965440865819293
0.0,3,4,0.36,0.08749777573336108
0.0,3,296,0.406,0.7389321317806887
0.0,3,1,0.002,1.0
0.0,3,367,0.368,0.7298492174320993
0.0,3,204,0.47,0.6660910033934258
0.0,3,292,0.42,0.7121669033740143
0.0,3,200,0.534,0.6975647191387792
0.0,3,317,0.428,0.690226657550788
0.0,3,26,0.824,0.2802049222770054
0.0,3,242,0.428,0.7439224706290196
0.0,3,359,0.428,0.6641322273978666
0.0,3,74,0.74,0.46878989043407826
0.0,3,284,0.37,0.6519093882862316
0.0,3,355,0.464,0.65797148073656
0.0,3,280,0.412,0.7548066655197554
0.0,3,397,0.342,0.8199027320920559
0.0,3,305,0.382,0.766655694885369
0.0,3,230,0.416,0.6744074459978181
0.0,3,301,0.408,0.6790638151169384
0.0,3,347,0.412,0.7069695188693914
0.0,3,418,0.332,0.7683335058698917
0.0,3,29,0.844,0.34282899023372504
0.0,3,272,0.368,0.675381102133124
0.0,3,343,0.448,0.6847019300101056
0.0,3,77,0.726,0.5112675489061351
0.0,3,385,0.358,0.745005868540063
0.0,3,381,0.34,0.7315055041052928
0.0,3,498,0.22,0.8192966302627797
0.0,3,72,0.684,0.48659045944340945
0.0,3,335,0.41,0.6975807973846004
0.0,3,406,0.336,0.7921296713398356
0.0,3,331,0.47,0.6811350681780944
0.0,3,448,0.272,0.8146731903555466
0.0,3,373,0.346,0.743469977542381
0.0,3,444,0.274,0.7633888128285574
0.0,3,486,0.238,0.8178340102629384
0.0,3,436,0.28,0.8204117031319026
0.0,3,45,0.742,0.3628011239192972
0.0,3,361,0.394,0.7595290926455532
0.0,3,432,0.32,0.778265329713532
0.0,3,478,0.256,0.8481034664837594
0.0,3,474,0.24,0.8129258349950486
0.0,3,178,0.566,0.559534560448589
0.0,3,40,0.768,0.35853812766174253
0.0,3,470,0.288,0.8172684312809114
0.0,3,424,0.274,0.8210632715914394
0.0,3,128,0.554,0.5919518728466713
0.0,3,420,0.334,0.7818459754039869
0.0,3,124,0.626,0.5051027922782806
0.0,3,48,0.778,0.3314967075168767
0.0,3,462,0.246,0.8070028314890539
0.0,3,166,0.602,0.636576089174402
0.0,3,96,0.744,0.529112936563924
0.0,3,116,0.652,0.542369964011922
0.0,3,13,0.794,0.14463231249683517
0.0,3,91,0.748,0.4769206041163619
0.0,3,112,0.704,0.5108858205200322
0.0,3,158,0.634,0.5694994958003292
0.0,3,229,0.424,0.7236844499504166
0.0,3,450,0.256,0.8115729289361345
0.0,3,154,0.584,0.5587465569327265
0.0,3,150,0.66,0.4797540120561482
0.0,3,196,0.514,0.6619651151492897
0.0,3,267,0.442,0.7134045861121252
0.0,3,104,0.652,0.502911263275547
0.0,3,99,0.712,0.49322715469234024
0.0,3,192,0.552,0.7129141819586943
0.0,3,100,0.686,0.4964011624899662
0.0,3,217,0.476,0.6487817355567695
0.0,3,16,0.902,0.2702447034221232
0.0,3,94,0.746,0.5301493590174536
0.0,3,142,0.582,0.5871646384977625
0.0,3,213,0.476,0.6818589296866616
0.0,3,259,0.418,0.7237143814945532
0.0,3,64,0.742,0.4679557325193489
0.0,3,184,0.506,0.6024719648681759
0.0,3,255,0.454,0.6512081346368596
0.0,3,180,0.502,0.6884739884553996
0.0,3,297,0.432,0.7658963998801818
0.0,3,205,0.46,0.7044053696665052
0.0,3,293,0.4,0.7506642613140629
0.0,3,130,0.56,0.5904447852199665
0.0,3,201,0.532,0.644999558313724
0.0,3,247,0.406,0.7213018521990019
0.0,3,318,0.378,0.7417068145285562
0.0,3,172,0.608,0.6025391744398715
0.0,3,243,0.442,0.7385486171676682
0.0,3,67,0.71,0.4574461550261348
0.0,3,285,0.394,0.6896622223316072
0.0,3,356,0.398,0.6739629290931382
0.0,3,281,0.39,0.6659370287752895
0.0,3,398,0.34,0.7530632072296544
0.0,3,62,0.756,0.38970656933655
0.0,3,306,0.444,0.7074904283879275
0.0,3,32,0.82,0.3223073042531935
0.0,3,231,0.446,0.7234182558165142
0.0,3,302,0.404,0.7648381981248681
0.0,3,348,0.422,0.7088314717521133
0.0,3,419,0.31,0.8102823705194724
0.0,3,273,0.392,0.6846418448969139
0.0,3,344,0.454,0.7128148212373469
0.0,3,386,0.378,0.7536172266801072
0.0,3,499,0.22,0.8618857187237478
0.0,3,336,0.444,0.7348663355688787
0.0,3,407,0.322,0.7569795714809675
0.0,3,35,0.784,0.3499907845957502
0.0,3,261,0.436,0.7214302841924424
0.0,3,332,0.418,0.6094686025514839
0.0,3,449,0.298,0.8410088960569184
0.0,3,374,0.314,0.744664557584623
0.0,3,445,0.29,0.7532988165808903
0.0,3,30,0.824,0.33237945064385793
0.0,3,370,0.344,0.7311535519929157
0.0,3,487,0.22,0.8452949578263368
0.0,3,324,0.43,0.656805382975882
0.0,3,320,0.42,0.5870891524369339
0.0,3,437,0.302,0.8000267988657902
0.0,3,38,0.788,0.3254384962581821
0.0,3,362,0.394,0.7389656352761907
0.0,3,433,0.304,0.7896560157390172
0.0,3,479,0.242,0.8118363930704876
0.0,3,86,0.762,0.514413629092164
0.0,3,475,0.278,0.8913048332140717
0.0,3,179,0.502,0.6144119984405759
0.0,3,81,0.742,0.5051271828874713
0.0,3,425,0.304,0.7775344933105222
0.0,3,129,0.538,0.6316342719498897
0.0,3,350,0.404,0.6296289122396463
0.0,3,421,0.342,0.7139136517174394
0.0,3,467,0.274,0.8171451134999018
0.0,3,463,0.262,0.8206194566395847
0.0,3,167,0.572,0.6371065266851158
0.0,3,89,0.762,0.591035031007891
0.0,3,413,0.298,0.8133266820098892
0.0,3,117,0.672,0.5528557418910225
0.0,3,84,0.756,0.4787887548702703
0.0,3,113,0.698,0.5520835680312558
0.0,3,159,0.626,0.642554447527018
0.0,3,54,0.688,0.36691138138590984
0.0,3,451,0.272,0.7866241508553288
0.0,3,155,0.636,0.5468920554183385
0.0,3,493,0.25,0.7879479540717219
0.0,3,197,0.528,0.6550871965861349
0.0,3,105,0.684,0.4928464263044765
0.0,3,193,0.55,0.6926888611231483
0.0,3,101,0.646,0.5370420908071352
0.0,3,147,0.618,0.5752761406570956
0.0,3,218,0.484,0.6880026916388862
0.0,3,143,0.602,0.5583611772476459
0.0,3,57,0.706,0.45770151069748943
0.0,3,185,0.556,0.6459744981263442
0.0,3,256,0.39,0.7084940774481122
0.0,3,181,0.46,0.7194779448476946
0.0,3,298,0.45,0.7097795352691578
0.0,3,52,0.728,0.33907515742822303
0.0,3,206,0.478,0.6202522378325811
0.0,3,22,0.846,0.29247233213139406
0.0,3,131,0.578,0.5865368870181076
0.0,3,202,0.552,0.6885249064265333
0.0,3,248,0.396,0.6982132526695232
0.0,3,319,0.396,0.6948767703240952
0.0,3,173,0.578,0.7178708783148928
0.0,3,244,0.414,0.7605769922652214
0.0,3,286,0.45,0.7108975469165727
0.0,3,282,0.396,0.6937331756520297
0.0,3,399,0.334,0.7672499697586224
0.0,3,236,0.402,0.6982175815932539
0.0,3,307,0.406,0.6889936152817793
0.0,3,25,0.834,0.27329571863280017
0.0,3,232,0.428,0.6726179963254343
0.0,3,349,0.434,0.6321955096552434
0.0,3,274,0.404,0.7107447139780153
0.0,3,345,0.43,0.6731749903898364
0.0,3,20,0.88,0.27824141705687533
0.0,3,270,0.4,0.6729631830058855
0.0,3,387,0.358,0.7701470181192639
0.0,3,9,0.472,0.09573630815728722
0.0,3,220,0.4,0.7401967300342044
0.0,3,337,0.384,0.7497539899673261
0.0,3,408,0.33,0.7455122531429362
0.0,3,28,0.852,0.3139855401344882
0.0,3,262,0.474,0.6493408155417288
0.0,3,333,0.392,0.7144102452748594
0.0,3,379,0.354,0.6901563033772117
0.0,3,76,0.702,0.4914934926439258
0.0,3,375,0.34,0.7252186359496262
0.0,3,488,0.23,0.831153129845577
0.0,3,71,0.686,0.49961322863529695
0.0,3,325,0.436,0.6980099958293093
0.0,3,250,0.404,0.7432858184670059
0.0,3,321,0.432,0.6611104221804034
0.0,3,438,0.302,0.7950537025098665
0.0,3,363,0.396,0.6623151306972896
0.0,3,434,0.322,0.7805357464173492
0.0,3,79,0.774,0.4839318813452092
0.0,3,476,0.248,0.7936271651464271
0.0,3,313,0.43,0.6734594370931661
0.0,3,426,0.318,0.7838715158453171
0.0,3,44,0.754,0.3337554877386634
0.0,3,351,0.4,0.7666870586671474
0.0,3,422,0.318,0.7469770407909616
0.0,3,468,0.276,0.8216806184526705
0.0,3,393,0.326,0.7599060234506916
0.0,3,464,0.288,0.7862279728614046
0.0,3,168,0.562,0.6307155362155255
0.0,3,414,0.332,0.7568019518967884
0.0,3,118,0.664,0.5771315155388387
0.0,3,410,0.34,0.7890027792240639
0.0,3,456,0.258,0.7973779361100565
0.0,3,47,0.756,0.36115774898634134
0.0,3,452,0.296,0.8072496414720697
0.0,3,156,0.624,0.5778858530603793
0.0,3,95,0.768,0.5344984968986841
0.0,3,494,0.216,0.79279840508173
0.0,3,198,0.536,0.6944952444375001
0.0,3,42,0.762,0.3758702136763179
0.0,3,402,0.29,0.752100844562998
0.0,3,490,0.238,0.8117283565852306
0.0,3,106,0.66,0.4784624849339404
0.0,3,12,0.7,0.11091785134018219
0.0,3,90,0.714,0.5421259058119033
0.0,3,102,0.67,0.536794683722175
0.0,3,148,0.642,0.5392374270191149
0.0,3,219,0.438,0.7421650843904732
0.0,3,440,0.278,0.812840118819874
0.0,3,144,0.612,0.5838320221707559
0.0,3,482,0.228,0.8570716509244412
0.0,3,186,0.512,0.6064868336895151
0.0,3,257,0.398,0.7171475811956212
0.0,3,98,0.746,0.4688367653375727
0.0,3,182,0.454,0.6905313898963684
0.0,3,299,0.458,0.7125130796801467
0.0,3,136,0.65,0.4511707183044649
0.0,3,207,0.482,0.6927260757014516
0.0,3,15,0.886,0.22817733063413545
0.0,3,93,0.764,0.5265259861828095
0.0,3,132,0.654,0.4925747798946936
0.0,3,249,0.448,0.7161729116797697
0.0,3,174,0.562,0.6434978634528052
0.0,3,245,0.442,0.657791247589007
0.0,3,10,0.538,0.11307091625561957
0.0,3,170,0.562,0.6061611422044305
0.0,3,287,0.418,0.7109546484905441
0.0,3,8,0.486,0.10039411197081662
0.0,3,120,0.65,0.5109362697492946
0.0,3,237,0.418,0.695536768646247
0.0,3,308,0.402,0.7400537746548335
0.0,3,18,0.888,0.2937484756970551
0.0,3,162,0.57,0.6474587322031329
0.0,3,233,0.432,0.6690711338654518
0.0,3,279,0.416,0.6774960487274941
0.0,3,66,0.734,0.4288501077313216
0.0,3,275,0.38,0.660751093653063
0.0,3,271,0.38,0.6920755948769232
0.0,3,388,0.332,0.7674646577297102
0.0,3,61,0.74,0.38828330029781494
0.0,3,225,0.418,0.6861764504879159
0.0,3,221,0.4,0.7043774687484732
0.1,0,338,0.412,0.7337356194074667
0.1,0,263,0.454,0.6979427414723195
0.1,0,334,0.392,0.7455394497655048
0.1,0,69,0.826,0.2940996088200457
0.1,0,376,0.334,0.7774532010796081
0.1,0,326,0.398,0.6948295931657422
0.1,0,34,0.448,0.3462824813290026
0.1,0,251,0.56,0.5491883660703695
0.1,0,322,0.404,0.6687141462000007
0.1,0,368,0.292,0.810037757389147
0.1,0,439,0.29,0.7676707404379715
0.1,0,364,0.31,0.754418625378035
0.1,0,360,0.308,0.7302754813136652
0.1,0,477,0.252,0.8311109005393685
0.1,0,314,0.406,0.7268029813567289
0.1,0,310,0.392,0.7215454226839652
0.1,0,427,0.278,0.8123189198456688
0.1,0,37,0.5,0.3445782743096991
0.1,0,352,0.362,0.7042021785988255
0.1,0,423,0.308,0.8133427406201671
0.1,0,469,0.232,0.8284179771706642
0.1,0,85,0.774,0.3188888132445898
0.1,0,394,0.27,0.7788522432116587
0.1,0,465,0.294,0.757361815631227
0.1,0,390,0.278,0.7985004922347609
0.1,0,80,0.828,0.3006782054845258
0.1,0,415,0.28,0.7985899752609626
0.1,0,119,0.658,0.5074757115893761
0.1,0,340,0.388,0.7168020887684461
0.1,0,411,0.292,0.7315550507635356
0.1,0,457,0.294,0.8275326374233746
0.1,0,382,0.302,0.7769091197846268
0.1,0,453,0.258,0.8118514613709358
0.1,0,157,0.66,0.46612317839517237
0.1,0,88,0.808,0.33357414930900253
0.1,0,495,0.254,0.7964516496129523
0.1,0,199,0.53,0.6620559040994919
0.1,0,403,0.344,0.7806454176453042
0.1,0,491,0.234,0.8230893970500327
0.1,0,107,0.614,0.3469715410285411
0.1,0,83,0.818,0.32884037167424124
0.1,0,103,0.656,0.3737631821929748
0.1,0,149,0.61,0.5251826619813346
0.1,0,53,0.886,0.28562053132386395
0.1,0,441,0.29,0.7629765183658892
0.1,0,145,0.6,0.5866610268384452
0.1,0,483,0.236,0.8395586667641864
0.1,0,187,0.49,0.6649498584125666
0.1,0,7,0.412,0.09562243842558989
0.1,0,137,0.604,0.5268197147217083
0.1,0,208,0.47,0.5756772416581026
0.1,0,500,0.196,0.8544103528389454
0.1,0,133,0.614,0.4818577393894829
0.1,0,56,0.896,0.25049161251006746
0.1,0,471,0.248,0.8127840170343892
0.1,0,175,0.5,0.5742247417950491
0.1,0,246,0.578,0.6268593002852676
0.1,0,171,0.572,0.5231987981934412
0.1,0,288,0.382,0.6890957327119529
0.1,0,51,0.888,0.26114345181745025
0.1,0,125,0.626,0.5613832656366983
0.1,0,21,0.426,0.2294431148883979
0.1,0,121,0.632,0.49623624750166473
0.1,0,238,0.49,0.513752427488548
0.1,0,309,0.352,0.7271513105020408
0.1,0,163,0.598,0.49998998028759656
0.1,0,234,0.442,0.6031293075429509
0.1,0,59,0.852,0.25434194787887016
0.1,0,276,0.452,0.6019095012080141
0.1,0,389,0.288,0.8021367015576726
0.1,0,226,0.5,0.5610953215370271
0.1,0,24,0.444,0.2546915182411261
0.1,0,151,0.592,0.5458745685583427
0.1,0,222,0.512,0.6102018668746841
0.1,0,268,0.434,0.6767041755021274
0.1,0,339,0.37,0.6738479296170952
0.1,0,264,0.426,0.7661260718356946
0.1,0,260,0.498,0.5641937431529567
0.1,0,377,0.324,0.7388572956495655
0.1,0,214,0.492,0.565389016679063
0.1,0,210,0.48,0.6391493244512206
0.1,0,327,0.38,0.7469878670806949
0.1,0,27,0.49,0.2836400745665056
0.1,0,252,0.498,0.6190467150912585
0.1,0,323,0.372,0.6766405078569184
0.1,0,369,0.312,0.7766357061977808
0.1,0,75,0.814,0.33692986562463634
0.1,0,294,0.41,0.6526633778328693
0.1,0,365,0.332,0.7512262942770027
0.1,0,290,0.376,0.6973368853541294
0.1,0,70,0.822,0.29883840661148453
0.1,0,315,0.376,0.7552522095687522
0.1,0,240,0.51,0.5162008872791722
0.1,0,311,0.422,0.6699784455800253
0.1,0,357,0.338,0.7588824776032171
0.1,0,428,0.29,0.7746798551871767
0.1,0,353,0.38,0.7309812414815177
0.1,0,78,0.83,0.3397707254311249
0.1,0,395,0.288,0.7773938709312574
0.1,0,466,0.232,0.8508714509853418
0.1,0,303,0.384,0.7232730419771953
0.1,0,391,0.272,0.7949702328385986
0.1,0,73,0.826,0.32148544308536664
0.1,0,416,0.274,0.829787487121986
0.1,0,43,0.57,0.3283736161732877
0.1,0,341,0.436,0.6811821537134599
0.1,0,412,0.316,0.7089959164377883
0.1,0,458,0.264,0.8091592570065107
0.1,0,383,0.294,0.8023651137218627
0.1,0,454,0.304,0.8211618550755112
0.1,0,6,0.406,0.0968424663976989
0.1,0,496,0.24,0.8421156318465672
0.1,0,3,0.25,0.07204652548340063
0.1,0,404,0.318,0.7431110392242175
0.1,0,492,0.22,0.8763146822628006
0.1,0,108,0.678,0.3620618896999409
0.1,0,400,0.306,0.7618003471672039
0.1,0,446,0.316,0.8024057574315243
0.1,0,46,0.638,0.2606292006924056
0.1,0,371,0.304,0.7569610557768617
0.1,0,442,0.302,0.8200977175585258
0.1,0,146,0.622,0.6353809135155718
0.1,0,484,0.204,0.8463808857317665
0.1,0,188,0.48,0.6275097063050932
0.1,0,41,0.502,0.2886450480079103
0.1,0,480,0.214,0.8793714657957787
0.1,0,11,0.46,0.09814272903444275
0.1,0,138,0.626,0.48448191755628495
0.1,0,209,0.464,0.6440743089447258
0.1,0,430,0.324,0.7939132419247247
0.1,0,134,0.594,0.48762344346150366
0.1,0,49,0.888,0.2542807246740526
0.1,0,472,0.278,0.8492566488247363
0.1,0,176,0.542,0.6085936538833491
0.1,0,19,0.364,0.29798436993374294
0.1,0,97,0.778,0.3218851361161118
0.1,0,289,0.416,0.6339450487250097
0.1,0,126,0.622,0.5062603628250658
0.1,0,14,0.462,0.20344816871867374
0.1,0,92,0.784,0.337574055770146
0.1,0,122,0.682,0.4907650856090488
0.1,0,239,0.504,0.5520184447769055
0.1,0,460,0.322,0.7112237624689453
0.1,0,164,0.592,0.5675657935260321
0.1,0,235,0.442,0.643294444342311
0.1,0,160,0.604,0.5085363626401332
0.1,0,277,0.438,0.6209789826543932
0.1,0,114,0.684,0.4975190867278893
0.1,0,110,0.654,0.3759713490855193
0.1,0,227,0.462,0.6532916409806099
0.1,0,17,0.36,0.35711141681675873
0.1,0,152,0.618,0.5117856071872244
0.1,0,223,0.486,0.6495716530247725
0.1,0,269,0.444,0.6993498844290447
0.1,0,65,0.868,0.24814374390843605
0.1,0,194,0.544,0.6356142814773651
0.1,0,265,0.45,0.6908967156547099
0.1,0,190,0.492,0.6953186877587526
0.1,0,378,0.298,0.7858020359667812
0.1,0,60,0.876,0.24163126077022523
0.1,0,215,0.514,0.545764056035042
0.1,0,140,0.614,0.575386108869108
0.1,0,211,0.506,0.6428395479735548
0.1,0,328,0.408,0.7441432171242637
0.1,0,253,0.464,0.671226978444474
0.1,0,68,0.834,0.2922163185888727
0.1,0,295,0.414,0.7342828853170731
0.1,0,366,0.32,0.7361675806984637
0.1,0,203,0.458,0.6578168780953373
0.1,0,291,0.39,0.7174409464577463
0.1,0,63,0.878,0.24388237990184178
0.1,0,316,0.424,0.743219609993526
0.1,0,33,0.434,0.4044971224951605
0.1,0,241,0.526,0.5099502647795767
0.1,0,312,0.392,0.7265381283403164
0.1,0,358,0.368,0.7651695867853676
0.1,0,429,0.32,0.7445035931619135
0.1,0,283,0.484,0.6559551574450793
0.1,0,354,0.38,0.7073004485124607
0.1,0,5,0.39,0.09680795461653578
0.1,0,396,0.298,0.7504659564069042
0.1,0,2,0.038,0.2970904186590461
0.1,0,304,0.35,0.6965283298791665
0.1,0,392,0.286,0.7476512267568425
0.1,0,300,0.4,0.6965403544909017
0.1,0,346,0.398,0.7265765640197622
0.1,0,417,0.294,0.8230492686593232
0.1,0,36,0.49,0.37877279634769434
0.1,0,342,0.406,0.7637244609423892
0.1,0,459,0.282,0.7789065627987567
0.1,0,384,0.33,0.7535813400412933
0.1,0,455,0.304,0.7807103196608386
0.1,0,31,0.492,0.39996804822329335
0.1,0,380,0.272,0.7750068764571133
0.1,0,409,0.322,0.7046090027458092
0.1,0,497,0.196,0.8737392104103985
0.1,0,405,0.266,0.7792650621971834
0.1,0,109,0.654,0.33430360154432287
0.1,0,330,0.412,0.7379270443972253
0.1,0,401,0.308,0.8196472790957433
0.1,0,447,0.326,0.8222551947783566
0.1,0,39,0.476,0.4354475251111011
0.1,0,372,0.318,0.7751953869888898
0.1,0,443,0.278,0.8295888215828349
0.1,0,489,0.222,0.812222222281318
0.1,0,87,0.774,0.3357311393267952
0.1,0,485,0.232,0.8468700074083665
0.1,0,189,0.48,0.7175179174266694
0.1,0,481,0.224,0.87040716960539
0.1,0,82,0.814,0.291811256365374
0.1,0,435,0.278,0.8294275492921187
0.1,0,139,0.594,0.5429172519678164
0.1,0,431,0.272,0.7511981112406326
0.1,0,135,0.622,0.4146955839976926
0.1,0,473,0.248,0.8033877418263756
0.1,0,177,0.506,0.5823301350499537
0.1,0,127,0.644,0.5006788665056433
0.1,0,123,0.694,0.4598927949840215
0.1,0,169,0.58,0.5149026993543756
0.1,0,55,0.89,0.25714249462269034
0.1,0,461,0.314,0.7975412212576632
0.1,0,165,0.566,0.5632690584429471
0.1,0,161,0.62,0.49367118199158827
0.1,0,278,0.432,0.7103475138263358
0.1,0,50,0.904,0.2521279320079053
0.1,0,115,0.626,0.5541456514668486
0.1,0,111,0.682,0.3739665282947724
0.1,0,228,0.478,0.6492659156321114
0.1,0,153,0.616,0.5104444503481074
0.1,0,224,0.482,0.6140464607131008
0.1,0,58,0.88,0.2512463733490454
0.1,0,195,0.528,0.6246596519086871
0.1,0,266,0.414,0.7113393118184226
0.1,0,191,0.51,0.6733351409518193
0.1,0,216,0.544,0.4964172888618992
0.1,0,23,0.442,0.3007416130793356
0.1,0,141,0.608,0.5344348325208855
0.1,0,212,0.536,0.6005103658880141
0.1,0,258,0.486,0.5617906122498003
0.1,0,329,0.418,0.7219352277952108
0.1,0,183,0.614,0.5478577859181614
0.1,0,254,0.472,0.7042575920132415
0.1,0,4,0.344,0.0694680630528062
0.1,0,296,0.378,0.7200937924537442
0.1,0,1,0.002,1.0
0.1,0,367,0.298,0.7826022970951937
0.1,0,204,0.464,0.7036881915424257
0.1,0,292,0.382,0.7256643122620142
0.1,0,200,0.488,0.673725491976166
0.1,0,317,0.45,0.7199920126991541
0.1,0,26,0.504,0.21920747277898509
0.1,0,242,0.53,0.4607795401536452
0.1,0,359,0.38,0.7595317056164772
0.1,0,74,0.818,0.31543965473641417
0.1,0,284,0.452,0.6987550233103353
0.1,0,355,0.348,0.7601278335609848
0.1,0,280,0.458,0.6208443387684465
0.1,0,397,0.31,0.7914455960782825
0.1,0,305,0.356,0.6917389652852809
0.1,0,230,0.474,0.5493159147634176
0.1,0,301,0.392,0.6722803192404794
0.1,0,347,0.368,0.7770067274861593
0.1,0,418,0.282,0.8254976312604381
0.1,0,29,0.51,0.25783926807997043
0.1,0,272,0.516,0.6153168534721046
0.1,0,343,0.424,0.7369386466088035
0.1,0,77,0.808,0.3432195339830273
0.1,0,385,0.334,0.8008882055220898
0.1,0,381,0.324,0.7328060004307585
0.1,0,498,0.236,0.7789371613833634
0.1,0,72,0.828,0.3488410266864128
0.1,0,335,0.342,0.7046118921114746
0.1,0,406,0.286,0.8268834628045678
0.1,0,331,0.42,0.6913432731744367
0.1,0,448,0.262,0.8023382836950873
0.1,0,373,0.29,0.7726140581062859
0.1,0,444,0.282,0.7507534876403645
0.1,0,486,0.228,0.8659755943271713
0.1,0,436,0.298,0.7680799107898245
0.1,0,45,0.636,0.27882803420303687
0.1,0,361,0.336,0.734681119034378
0.1,0,432,0.284,0.7587621288307115
0.1,0,478,0.242,0.8075995619126831
0.1,0,474,0.302,0.8418765888990002
0.1,0,178,0.532,0.5841855238620766
0.1,0,40,0.53,0.3537979556144414
0.1,0,470,0.238,0.8365795794482032
